url,sitemap,sitemap_lastmod,lastmod_gate,lifecycle,distinct_intent,index_state,impressions,clicks,average_position,query_diversity,business_role,qualified_action,survival_decision,decision_reason,evidence_scope,review_due
https://hermeslogisticsus.com/load-board/providers/direct-freight/,sitemap.xml,2026-09-11,MODIFIED_WITHIN_GSC_WINDOW,core_money,load_board_provider_comparison,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,logistics_demand_and_carrier_entry,carrier_cta,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/load-board/equipment/car-hauler/,sitemap.xml,2026-09-20,MODIFIED_WITHIN_GSC_WINDOW,core_money,equipment_specific_load_discovery,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,logistics_demand_and_carrier_entry,carrier_cta,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/load-board/equipment/dry-van/,sitemap.xml,2026-09-11,MODIFIED_WITHIN_GSC_WINDOW,core_money,equipment_specific_load_discovery,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,logistics_demand_and_carrier_entry,carrier_cta,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/load-board/equipment/reefer/,sitemap.xml,2026-09-11,MODIFIED_WITHIN_GSC_WINDOW,core_money,equipment_specific_load_discovery,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,logistics_demand_and_carrier_entry,carrier_cta,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/load-board/equipment/flatbed/,sitemap.xml,2026-09-11,MODIFIED_WITHIN_GSC_WINDOW,core_money,equipment_specific_load_discovery,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,logistics_demand_and_carrier_entry,carrier_cta,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/load-board/equipment/step-deck/,sitemap.xml,2026-09-11,MODIFIED_WITHIN_GSC_WINDOW,core_money,equipment_specific_load_discovery,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,logistics_demand_and_carrier_entry,carrier_cta,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/load-board/equipment/hotshot/,sitemap.xml,2026-09-11,MODIFIED_WITHIN_GSC_WINDOW,core_money,equipment_specific_load_discovery,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,logistics_demand_and_carrier_entry,carrier_cta,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/load-board/equipment/power-only/,sitemap.xml,2026-09-11,MODIFIED_WITHIN_GSC_WINDOW,core_money,equipment_specific_load_discovery,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,logistics_demand_and_carrier_entry,carrier_cta,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/load-board/equipment/box-truck/,sitemap.xml,2026-09-11,MODIFIED_WITHIN_GSC_WINDOW,core_money,equipment_specific_load_discovery,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,logistics_demand_and_carrier_entry,carrier_cta,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/logistics/shipper-dealer/,sitemap.xml,2026-07-18,LASTMOD_PREDATES_WINDOW,core_money,logistics_service_or_audience,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,commercial_or_navigation_owner,logistics_request_preview,PENDING_EVIDENCE,not_in_returned_top_rows_full_gsc_or_url_inspection_required,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/logistics/broker/,sitemap.xml,2026-07-18,LASTMOD_PREDATES_WINDOW,core_money,logistics_service_or_audience,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,commercial_or_navigation_owner,logistics_request_preview,PENDING_EVIDENCE,not_in_returned_top_rows_full_gsc_or_url_inspection_required,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/logistics/carrier/,sitemap.xml,2026-07-18,LASTMOD_PREDATES_WINDOW,core_money,logistics_service_or_audience,GSC_VISIBLE_CURRENT_WINDOW,2,0,60.0000,1,commercial_or_navigation_owner,logistics_request_preview,KEEP,current_gsc_row_supports_survival,GSC_RETURNED_QUERY_PAGE_ROWS,2026-10-21
https://hermeslogisticsus.com/logistics/agency/,sitemap.xml,2026-07-18,LASTMOD_PREDATES_WINDOW,core_money,logistics_service_or_audience,GSC_VISIBLE_CURRENT_WINDOW,1,0,2.0000,1,commercial_or_navigation_owner,logistics_request_preview,KEEP,current_gsc_row_supports_survival,GSC_TOP_PAGE_ROW,2026-10-21
https://hermeslogisticsus.com/logistics/careers/,sitemap.xml,2026-08-14,LASTMOD_PREDATES_WINDOW,core_money,logistics_service_or_audience,GSC_VISIBLE_CURRENT_WINDOW,1,0,1.0000,1,commercial_or_navigation_owner,logistics_request_preview,KEEP,current_gsc_row_supports_survival,GSC_RETURNED_QUERY_PAGE_ROWS,2026-10-21
https://hermeslogisticsus.com/careers/car-hauling-dispatcher/,sitemap.xml,2026-08-14,LASTMOD_PREDATES_WINDOW,core_money,site_navigation_or_commercial_support,GSC_VISIBLE_CURRENT_WINDOW,6,0,5.3333,1,commercial_or_navigation_owner,choose_direction_or_contextual_cta,KEEP,current_gsc_row_supports_survival,GSC_TOP_PAGE_ROW,2026-10-21
https://hermeslogisticsus.com/logistics/apply/,sitemap.xml,2026-08-14,LASTMOD_PREDATES_WINDOW,core_money,logistics_service_or_audience,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,commercial_or_navigation_owner,logistics_request_preview,PENDING_EVIDENCE,not_in_returned_top_rows_full_gsc_or_url_inspection_required,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/logistics/appleton-wi-vehicle-transport/,sitemap.xml,2026-07-29,LASTMOD_PREDATES_WINDOW,geo,appleton_vehicle_transport,GSC_VISIBLE_CURRENT_WINDOW,3,0,47.0000,2,local_market_owner,logistics_request_preview,PENDING_EVIDENCE,relevant_vehicle_intent_survives_warehousing_is_mismatch,GSC_RETURNED_QUERY_PAGE_ROWS,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/logistics/resources/auction-vehicle-pickup-checklist/,sitemap.xml,2026-07-29,LASTMOD_PREDATES_WINDOW,supporting_authority,logistics_reference_resource,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,evidence_or_trust_support,logistics_request_preview,PENDING_EVIDENCE,not_in_returned_top_rows_full_gsc_or_url_inspection_required,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/logistics/resources/car-hauler-capacity-checklist/,sitemap.xml,2026-07-29,LASTMOD_PREDATES_WINDOW,supporting_authority,logistics_reference_resource,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,evidence_or_trust_support,logistics_request_preview,PENDING_EVIDENCE,not_in_returned_top_rows_full_gsc_or_url_inspection_required,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/case/it-development/,sitemap.xml,2026-07-18,LASTMOD_PREDATES_WINDOW,supporting_authority,first_party_case_evidence,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,evidence_or_trust_support,case_study_cta,PENDING_EVIDENCE,not_in_returned_top_rows_full_gsc_or_url_inspection_required,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/privacy/,sitemap.xml,2026-08-10,LASTMOD_PREDATES_WINDOW,core_money,entity_trust_or_contact,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,commercial_or_navigation_owner,choose_direction_or_contextual_cta,PENDING_EVIDENCE,not_in_returned_top_rows_full_gsc_or_url_inspection_required,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/privacy-choices/,sitemap.xml,2026-08-10,LASTMOD_PREDATES_WINDOW,core_money,site_navigation_or_commercial_support,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,commercial_or_navigation_owner,choose_direction_or_contextual_cta,PENDING_EVIDENCE,not_in_returned_top_rows_full_gsc_or_url_inspection_required,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/company-information/,sitemap.xml,2026-09-22,MODIFIED_WITHIN_GSC_WINDOW,core_money,entity_trust_or_contact,GSC_VISIBLE_CURRENT_WINDOW,3,0,30.3333,0,commercial_or_navigation_owner,email_contact_click,KEEP,current_gsc_row_supports_survival,GSC_TOP_PAGE_ROW,2026-10-21
https://hermeslogisticsus.com/contacts/,sitemap.xml,2026-09-20,MODIFIED_WITHIN_GSC_WINDOW,core_money,entity_trust_or_contact,GSC_VISIBLE_CURRENT_WINDOW,16,0,7.0000,2,commercial_or_navigation_owner,email_contact_click,KEEP,current_gsc_row_supports_survival,GSC_TOP_PAGE_ROW,2026-10-21
https://hermeslogisticsus.com/ua/,sitemap.xml,2026-07-30,LASTMOD_PREDATES_WINDOW,localization,localized_direction_or_service,GSC_VISIBLE_CURRENT_WINDOW,17,2,19.7647,4,language_market_owner,choose_direction_or_contextual_cta,KEEP,current_gsc_row_supports_survival,GSC_TOP_PAGE_ROW,2026-10-21
https://hermeslogisticsus.com/ru/,sitemap.xml,2026-07-30,LASTMOD_PREDATES_WINDOW,localization,localized_direction_or_service,GSC_VISIBLE_CURRENT_WINDOW,1,0,3.0000,1,language_market_owner,choose_direction_or_contextual_cta,KEEP,current_gsc_row_supports_survival,GSC_RETURNED_QUERY_PAGE_ROWS,2026-10-21
https://hermeslogisticsus.com/ru/privacy/,sitemap.xml,2026-08-30,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/es/,sitemap.xml,2026-07-30,LASTMOD_PREDATES_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/it/,sitemap.xml,2026-09-15,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,GSC_VISIBLE_CURRENT_WINDOW,5,0,3.8000,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,current_gsc_row_supports_survival,GSC_TOP_PAGE_ROW,2026-10-21
https://hermeslogisticsus.com/fr/,sitemap.xml,2026-07-30,LASTMOD_PREDATES_WINDOW,localization,localized_direction_or_service,GSC_VISIBLE_CURRENT_WINDOW,6,1,6.0000,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,current_gsc_row_supports_survival,GSC_TOP_PAGE_ROW,2026-10-21
https://hermeslogisticsus.com/paths/logistics/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,core_money,logistics_audience_path,GSC_VISIBLE_CURRENT_WINDOW,9,1,19.4444,1,commercial_or_navigation_owner,logistics_request_preview,KEEP,current_gsc_row_supports_survival,GSC_TOP_PAGE_ROW,2026-10-21
https://hermeslogisticsus.com/ua/logistics/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/ru/logistics/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/es/logistica/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/it/logistica/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/fr/logistique/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/paths/marketing/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,core_money,site_navigation_or_commercial_support,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,commercial_or_navigation_owner,choose_direction_or_contextual_cta,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/ua/marketing/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/ru/marketing/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/es/marketing/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/it/marketing/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/fr/marketing/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/paths/academy/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,core_money,academy_learning_or_application,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,academy_conversion,academy_interest_preview,PENDING_EVIDENCE,modified_within_current_gsc_window_observation_gate,NO_GSC_ROW_RETURNED,AFTER_FULL_GSC_OR_URL_INSPECTION
https://hermeslogisticsus.com/ua/academy/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,academy_learning_or_application,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,academy_interest_preview,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/ru/academy/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,academy_learning_or_application,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,academy_interest_preview,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
https://hermeslogisticsus.com/es/academia/,sitemap.xml,2026-09-16,MODIFIED_WITHIN_GSC_WINDOW,localization,localized_direction_or_service,SITEMAP_ONLY_GSC_TOP_ROWS_UNKNOWN,,,,0,language_market_owner,choose_direction_or_contextual_cta,KEEP,language_owner_required_no_destructive_decision_without_full_evidence,NO_GSC_ROW_RETURNED,2026-10-21
